MedidasCCVStatusId,SensorCCVId,VehicleTypeId,Timestamp,Fluxo,Velocidade,EstadodeTrafego
952461038,10010173,3,2023-03-15 16:42:00,1,114,NULL
952463198,10010173,4,2023-03-15 16:43:00,5,85,NULL
952463200,10010173,5,2023-03-15 16:44:00,1,75,NULL
952463202,10010173,4,2023-03-15 16:44:00,5,90,NULL
952463203,10010173,3,2023-03-15 16:44:00,3,101,NULL
952452860,10010173,4,2023-03-15 16:29:00,5,82,NULL
952454928,10010173,4,2023-03-15 16:36:00,11,84,NULL
952454931,10010173,4,2023-03-15 16:37:00,6,85,NULL
952452862,10010173,4,2023-03-15 16:30:00,6,91,NULL
952452864,10010173,4,2023-03-15 16:31:00,4,94,NULL
952452866,10010173,3,2023-03-15 16:29:00,1,93,NULL
952452867,10010173,3,2023-03-15 16:30:00,1,112,NULL
952452868,10010173,6,2023-03-15 16:30:00,1,88,NULL
952452869,10010173,4,2023-03-15 16:32:00,8,83,NULL
952452872,10010173,4,2023-03-15 16:34:00,3,98,NULL
952452874,10010173,3,2023-03-15 16:34:00,1,79,NULL
952452880,10010173,4,2023-03-15 16:33:00,5,83,NULL
952454933,10010173,3,2023-03-15 16:37:00,1,93,NULL
952454934,10010173,4,2023-03-15 16:38:00,6,85,NULL
952454935,10010173,4,2023-03-15 16:39:00,10,100,NULL
952461033,10010173,4,2023-03-15 16:40:00,5,83,NULL
952454925,10010173,4,2023-03-15 16:35:00,10,86,NULL
952454927,10010173,5,2023-03-15 16:35:00,1,62,NULL
952468715,10010173,4,2023-03-15 16:50:00,5,87,NULL
952468720,10010173,4,2023-03-15 16:52:00,6,83,NULL
952468722,10010173,5,2023-03-15 16:53:00,1,82,NULL
952468724,10010173,4,2023-03-15 16:51:00,5,109,NULL
952468725,10010173,5,2023-03-15 16:51:00,2,80,NULL
952468726,10010173,4,2023-03-15 16:53:00,5,87,NULL
952495118,10010173,5,2023-03-15 17:09:00,1,82,NULL
952495135,10010173,4,2023-03-15 17:13:00,4,91,NULL
952495137,10010173,4,2023-03-15 17:14:00,4,84,NULL
952495119,10010173,4,2023-03-15 17:10:00,8,92,NULL
952495120,10010173,3,2023-03-15 17:10:00,1,94,NULL
952495123,10010173,5,2023-03-15 17:10:00,1,82,NULL
952495125,10010173,4,2023-03-15 17:11:00,3,74,NULL
952495126,10010173,4,2023-03-15 17:12:00,7,88,NULL
952491296,10010173,4,2023-03-15 17:06:00,5,90,NULL
952491297,10010173,4,2023-03-15 17:07:00,13,95,NULL
952492428,10010173,4,2023-03-15 17:08:00,1,77,NULL
952492926,10010173,4,2023-03-15 17:05:00,3,80,NULL
952495116,10010173,4,2023-03-15 17:09:00,7,94,NULL
952498852,10010173,4,2023-03-15 17:15:00,10,85,NULL
952498854,10010173,4,2023-03-15 17:16:00,6,86,NULL
952498855,10010173,5,2023-03-15 17:16:00,2,108,NULL
952498856,10010173,4,2023-03-15 17:17:00,6,89,NULL
952498858,10010173,3,2023-03-15 17:15:00,1,123,NULL
952498859,10010173,4,2023-03-15 17:18:00,2,83,NULL
952485716,10010173,4,2023-03-15 17:00:00,4,86,NULL
952485717,10010173,4,2023-03-15 17:01:00,9,91,NULL
952485720,10010173,4,2023-03-15 17:02:00,3,82,NULL
952485722,10010173,4,2023-03-15 17:03:00,9,90,NULL
952485724,10010173,4,2023-03-15 17:04:00,6,89,NULL
952473184,10010173,4,2023-03-15 16:56:00,9,89,NULL
952473185,10010173,5,2023-03-15 16:56:00,1,91,NULL
952473186,10010173,5,2023-03-15 16:58:00,1,86,NULL
952475378,10010173,4,2023-03-15 16:57:00,7,85,NULL
952475380,10010173,4,2023-03-15 16:58:00,5,88,NULL
952477824,10010173,4,2023-03-15 16:54:00,6,81,NULL
952477826,10010173,4,2023-03-15 16:59:00,7,90,NULL
952477827,10010173,5,2023-03-15 16:54:00,1,68,NULL
952480260,10010173,4,2023-03-15 16:55:00,4,78,NULL
952510146,10010173,4,2023-03-15 17:23:00,8,93,NULL
952510147,10010173,4,2023-03-15 17:24:00,16,85,NULL
952510151,10010173,4,2023-03-15 17:25:00,6,98,NULL
952510153,10010173,3,2023-03-15 17:25:00,1,89,NULL
952510165,10010173,4,2023-03-15 17:27:00,8,90,NULL
952510167,10010173,3,2023-03-15 17:27:00,1,84,NULL
952513931,10010173,5,2023-03-15 17:30:00,1,82,NULL
952513932,10010173,4,2023-03-15 17:31:00,6,88,NULL
952513934,10010173,4,2023-03-15 17:32:00,9,91,NULL
952513935,10010173,4,2023-03-15 17:33:00,5,97,NULL
952513938,10010173,4,2023-03-15 17:34:00,2,108,NULL
952510175,10010173,4,2023-03-15 17:28:00,10,80,NULL
952510177,10010173,3,2023-03-15 17:26:00,1,104,NULL
952510179,10010173,4,2023-03-15 17:26:00,7,90,NULL
952510183,10010173,4,2023-03-15 17:29:00,9,81,NULL
952513930,10010173,4,2023-03-15 17:30:00,2,89,NULL
952510135,10010173,3,2023-03-15 17:18:00,1,105,NULL
952510137,10010173,4,2023-03-15 17:19:00,10,79,NULL
952510140,10010173,4,2023-03-15 17:20:00,2,85,NULL
952510142,10010173,4,2023-03-15 17:21:00,5,89,NULL
952510143,10010173,4,2023-03-15 17:22:00,8,86,NULL
952517821,10010173,4,2023-03-15 17:38:00,8,98,NULL
952517823,10010173,3,2023-03-15 17:38:00,1,114,NULL
952517825,10010173,4,2023-03-15 17:39:00,3,74,NULL
952517828,10010173,5,2023-03-15 17:38:00,1,82,NULL
