MedidasCCVStatusId,SensorCCVId,VehicleTypeId,Timestamp,Fluxo,Velocidade,EstadodeTrafego
909987023,10000029,3,2023-02-19 22:45:00,0,NULL,NULL
909987024,10000029,4,2023-02-19 22:45:00,125,NULL,NULL
909987025,10000029,5,2023-02-19 22:45:00,3,NULL,NULL
909987026,10000029,6,2023-02-19 22:45:00,1,NULL,NULL
909997996,10000029,3,2023-02-19 22:50:00,5,NULL,NULL
909997997,10000029,4,2023-02-19 22:50:00,132,NULL,NULL
909997998,10000029,5,2023-02-19 22:50:00,3,NULL,NULL
909997999,10000029,6,2023-02-19 22:50:00,0,NULL,NULL
910001750,10000029,3,2023-02-19 22:55:00,5,NULL,NULL
910001751,10000029,4,2023-02-19 22:55:00,124,NULL,NULL
910001752,10000029,5,2023-02-19 22:55:00,2,NULL,NULL
910001753,10000029,6,2023-02-19 22:55:00,1,NULL,NULL
910005012,10000029,3,2023-02-19 23:00:00,2,NULL,NULL
910005013,10000029,4,2023-02-19 23:00:00,107,NULL,NULL
910005014,10000029,5,2023-02-19 23:00:00,1,NULL,NULL
910005015,10000029,6,2023-02-19 23:00:00,1,NULL,NULL
910008412,10000029,3,2023-02-19 23:05:00,3,NULL,NULL
910008413,10000029,4,2023-02-19 23:05:00,122,NULL,NULL
910008414,10000029,5,2023-02-19 23:05:00,3,NULL,NULL
910008415,10000029,6,2023-02-19 23:05:00,0,NULL,NULL
910013540,10000029,3,2023-02-19 23:10:00,2,NULL,NULL
910013541,10000029,4,2023-02-19 23:10:00,143,NULL,NULL
910013542,10000029,5,2023-02-19 23:10:00,1,NULL,NULL
910013543,10000029,6,2023-02-19 23:10:00,1,NULL,NULL
910016324,10000029,3,2023-02-19 23:15:00,2,NULL,NULL
910016325,10000029,4,2023-02-19 23:15:00,130,NULL,NULL
910016326,10000029,5,2023-02-19 23:15:00,1,NULL,NULL
910016327,10000029,6,2023-02-19 23:15:00,0,NULL,NULL
910020580,10000029,3,2023-02-19 23:20:00,2,NULL,NULL
910020581,10000029,4,2023-02-19 23:20:00,110,NULL,NULL
910020582,10000029,5,2023-02-19 23:20:00,0,NULL,NULL
910020583,10000029,6,2023-02-19 23:20:00,0,NULL,NULL
910023767,10000029,3,2023-02-19 23:25:00,0,NULL,NULL
910023768,10000029,4,2023-02-19 23:25:00,114,NULL,NULL
910023769,10000029,5,2023-02-19 23:25:00,5,NULL,NULL
910023770,10000029,6,2023-02-19 23:25:00,0,NULL,NULL
910027805,10000029,3,2023-02-19 23:30:00,3,NULL,NULL
910027806,10000029,4,2023-02-19 23:30:00,86,NULL,NULL
910027807,10000029,5,2023-02-19 23:30:00,2,NULL,NULL
910027808,10000029,6,2023-02-19 23:30:00,0,NULL,NULL
910029995,10000029,3,2023-02-19 23:35:00,0,NULL,NULL
910029996,10000029,4,2023-02-19 23:35:00,97,NULL,NULL
910029997,10000029,5,2023-02-19 23:35:00,2,NULL,NULL
910029998,10000029,6,2023-02-19 23:35:00,0,NULL,NULL
910034419,10000029,3,2023-02-19 23:40:00,6,NULL,NULL
910034420,10000029,4,2023-02-19 23:40:00,92,NULL,NULL
910034421,10000029,5,2023-02-19 23:40:00,1,NULL,NULL
910034422,10000029,6,2023-02-19 23:40:00,0,NULL,NULL
910037764,10000029,3,2023-02-19 23:45:00,1,NULL,NULL
910037765,10000029,4,2023-02-19 23:45:00,77,NULL,NULL
910037766,10000029,5,2023-02-19 23:45:00,3,NULL,NULL
910037767,10000029,6,2023-02-19 23:45:00,1,NULL,NULL
910041123,10000029,3,2023-02-19 23:50:00,3,NULL,NULL
910041124,10000029,4,2023-02-19 23:50:00,69,NULL,NULL
910041125,10000029,5,2023-02-19 23:50:00,2,NULL,NULL
910041126,10000029,6,2023-02-19 23:50:00,0,NULL,NULL
910044072,10000029,3,2023-02-19 23:55:00,2,NULL,NULL
910044073,10000029,4,2023-02-19 23:55:00,82,NULL,NULL
910044074,10000029,5,2023-02-19 23:55:00,2,NULL,NULL
910044075,10000029,6,2023-02-19 23:55:00,0,NULL,NULL
910049018,10000029,3,2023-02-20 00:00:00,1,NULL,NULL
910049019,10000029,4,2023-02-20 00:00:00,84,NULL,NULL
910049020,10000029,5,2023-02-20 00:00:00,1,NULL,NULL
910049021,10000029,6,2023-02-20 00:00:00,0,NULL,NULL
910051793,10000029,3,2023-02-20 00:05:00,2,NULL,NULL
910051794,10000029,4,2023-02-20 00:05:00,70,NULL,NULL
910051795,10000029,5,2023-02-20 00:05:00,3,NULL,NULL
910051796,10000029,6,2023-02-20 00:05:00,0,NULL,NULL
910055721,10000029,3,2023-02-20 00:10:00,1,NULL,NULL
910055722,10000029,4,2023-02-20 00:10:00,77,NULL,NULL
910055723,10000029,5,2023-02-20 00:10:00,2,NULL,NULL
910055724,10000029,6,2023-02-20 00:10:00,0,NULL,NULL
910058528,10000029,3,2023-02-20 00:15:00,1,NULL,NULL
910058529,10000029,4,2023-02-20 00:15:00,71,NULL,NULL
910058530,10000029,5,2023-02-20 00:15:00,3,NULL,NULL
910058531,10000029,6,2023-02-20 00:15:00,0,NULL,NULL
910062030,10000029,3,2023-02-20 00:20:00,5,NULL,NULL
910062031,10000029,4,2023-02-20 00:20:00,70,NULL,NULL
910062032,10000029,5,2023-02-20 00:20:00,5,NULL,NULL
910062033,10000029,6,2023-02-20 00:20:00,1,NULL,NULL
910064704,10000029,3,2023-02-20 00:25:00,1,NULL,NULL
910064705,10000029,4,2023-02-20 00:25:00,61,NULL,NULL
910064706,10000029,5,2023-02-20 00:25:00,1,NULL,NULL
910064707,10000029,6,2023-02-20 00:25:00,0,NULL,NULL
910069092,10000029,3,2023-02-20 00:30:00,1,NULL,NULL
910069093,10000029,4,2023-02-20 00:30:00,54,NULL,NULL
910069094,10000029,5,2023-02-20 00:30:00,3,NULL,NULL
910069095,10000029,6,2023-02-20 00:30:00,0,NULL,NULL
910071782,10000029,3,2023-02-20 00:35:00,1,NULL,NULL
910071783,10000029,4,2023-02-20 00:35:00,49,NULL,NULL
910071784,10000029,5,2023-02-20 00:35:00,4,NULL,NULL
910071785,10000029,6,2023-02-20 00:35:00,0,NULL,NULL
910075234,10000029,3,2023-02-20 00:40:00,0,NULL,NULL
910075235,10000029,4,2023-02-20 00:40:00,43,NULL,NULL
910075236,10000029,5,2023-02-20 00:40:00,4,NULL,NULL
910075237,10000029,6,2023-02-20 00:40:00,0,NULL,NULL
910077844,10000029,3,2023-02-20 00:45:00,1,NULL,NULL
910077845,10000029,4,2023-02-20 00:45:00,42,NULL,NULL
910077846,10000029,5,2023-02-20 00:45:00,2,NULL,NULL
910077847,10000029,6,2023-02-20 00:45:00,0,NULL,NULL
910081113,10000029,3,2023-02-20 00:50:00,1,NULL,NULL
910081114,10000029,4,2023-02-20 00:50:00,41,NULL,NULL
910081115,10000029,5,2023-02-20 00:50:00,2,NULL,NULL
910081116,10000029,6,2023-02-20 00:50:00,0,NULL,NULL
910096915,10000029,3,2023-02-20 00:55:00,0,NULL,NULL
910096916,10000029,4,2023-02-20 00:55:00,27,NULL,NULL
910096917,10000029,5,2023-02-20 00:55:00,4,NULL,NULL
910096918,10000029,6,2023-02-20 00:55:00,0,NULL,NULL
910096923,10000029,3,2023-02-20 01:00:00,0,NULL,NULL
910096924,10000029,4,2023-02-20 01:00:00,1,NULL,NULL
910096925,10000029,5,2023-02-20 01:00:00,0,NULL,NULL
910096926,10000029,6,2023-02-20 01:00:00,0,NULL,NULL
910096931,10000029,3,2023-02-20 01:05:00,0,NULL,NULL
910096932,10000029,4,2023-02-20 01:05:00,25,NULL,NULL
910096933,10000029,5,2023-02-20 01:05:00,1,NULL,NULL
910096934,10000029,6,2023-02-20 01:05:00,0,NULL,NULL
910099870,10000029,3,2023-02-20 01:10:00,1,NULL,NULL
910099871,10000029,4,2023-02-20 01:10:00,34,NULL,NULL
910099872,10000029,5,2023-02-20 01:10:00,1,NULL,NULL
910099873,10000029,6,2023-02-20 01:10:00,0,NULL,NULL
910103465,10000029,3,2023-02-20 01:15:00,1,NULL,NULL
910103466,10000029,4,2023-02-20 01:15:00,23,NULL,NULL
910103467,10000029,5,2023-02-20 01:15:00,4,NULL,NULL
910103468,10000029,6,2023-02-20 01:15:00,0,NULL,NULL
910108987,10000029,3,2023-02-20 01:20:00,1,NULL,NULL
910108988,10000029,4,2023-02-20 01:20:00,18,NULL,NULL
910108989,10000029,5,2023-02-20 01:20:00,1,NULL,NULL
910108990,10000029,6,2023-02-20 01:20:00,0,NULL,NULL
910111496,10000029,3,2023-02-20 01:25:00,1,NULL,NULL
910111497,10000029,4,2023-02-20 01:25:00,23,NULL,NULL
910111498,10000029,5,2023-02-20 01:25:00,1,NULL,NULL
910111499,10000029,6,2023-02-20 01:25:00,0,NULL,NULL
910114686,10000029,3,2023-02-20 01:30:00,1,NULL,NULL
910114687,10000029,4,2023-02-20 01:30:00,18,NULL,NULL
910114688,10000029,5,2023-02-20 01:30:00,2,NULL,NULL
910114689,10000029,6,2023-02-20 01:30:00,0,NULL,NULL
910117112,10000029,3,2023-02-20 01:35:00,0,NULL,NULL
910117113,10000029,4,2023-02-20 01:35:00,22,NULL,NULL
910117114,10000029,5,2023-02-20 01:35:00,5,NULL,NULL
910117115,10000029,6,2023-02-20 01:35:00,0,NULL,NULL
910120090,10000029,3,2023-02-20 01:40:00,1,NULL,NULL
910120091,10000029,4,2023-02-20 01:40:00,19,NULL,NULL
910120092,10000029,5,2023-02-20 01:40:00,1,NULL,NULL
910120093,10000029,6,2023-02-20 01:40:00,0,NULL,NULL
910122612,10000029,3,2023-02-20 01:45:00,0,NULL,NULL
910122613,10000029,4,2023-02-20 01:45:00,13,NULL,NULL
910122614,10000029,5,2023-02-20 01:45:00,1,NULL,NULL
910122615,10000029,6,2023-02-20 01:45:00,0,NULL,NULL
910126263,10000029,3,2023-02-20 01:50:00,0,NULL,NULL
910126264,10000029,4,2023-02-20 01:50:00,14,NULL,NULL
910126265,10000029,5,2023-02-20 01:50:00,2,NULL,NULL
910126266,10000029,6,2023-02-20 01:50:00,0,NULL,NULL
910157134,10000029,5,2023-02-20 01:55:00,3,NULL,NULL
910157136,10000029,6,2023-02-20 02:00:00,0,NULL,NULL
910158436,10000029,3,2023-02-20 02:00:00,0,NULL,NULL
910158437,10000029,4,2023-02-20 02:00:00,11,NULL,NULL
910159646,10000029,6,2023-02-20 01:55:00,0,NULL,NULL
910159648,10000029,5,2023-02-20 02:00:00,1,NULL,NULL
910160679,10000029,3,2023-02-20 01:55:00,3,NULL,NULL
910160680,10000029,4,2023-02-20 01:55:00,13,NULL,NULL
910167993,10000029,4,2023-02-20 02:05:00,15,NULL,NULL
910170384,10000029,3,2023-02-20 02:05:00,0,NULL,NULL
910171314,10000029,5,2023-02-20 02:05:00,4,NULL,NULL
910171315,10000029,6,2023-02-20 02:05:00,0,NULL,NULL
910180278,10000029,3,2023-02-20 02:10:00,0,NULL,NULL
910183409,10000029,4,2023-02-20 02:10:00,14,NULL,NULL
910183410,10000029,5,2023-02-20 02:10:00,0,NULL,NULL
910183411,10000029,6,2023-02-20 02:10:00,0,NULL,NULL
910188829,10000029,4,2023-02-20 02:15:00,11,NULL,NULL
910188830,10000029,5,2023-02-20 02:15:00,3,NULL,NULL
910188831,10000029,6,2023-02-20 02:15:00,0,NULL,NULL
910189601,10000029,3,2023-02-20 02:15:00,1,NULL,NULL
910199714,10000029,3,2023-02-20 02:20:00,1,NULL,NULL
910199715,10000029,4,2023-02-20 02:20:00,16,NULL,NULL
910199716,10000029,5,2023-02-20 02:20:00,5,NULL,NULL
910199717,10000029,6,2023-02-20 02:20:00,0,NULL,NULL
910205833,10000029,3,2023-02-20 02:25:00,1,NULL,NULL
910205834,10000029,4,2023-02-20 02:25:00,10,NULL,NULL
910205835,10000029,5,2023-02-20 02:25:00,1,NULL,NULL
910205836,10000029,6,2023-02-20 02:25:00,1,NULL,NULL
910210770,10000029,3,2023-02-20 02:30:00,0,NULL,NULL
910210771,10000029,4,2023-02-20 02:30:00,12,NULL,NULL
910210772,10000029,5,2023-02-20 02:30:00,2,NULL,NULL
910210773,10000029,6,2023-02-20 02:30:00,2,NULL,NULL
910214595,10000029,3,2023-02-20 02:35:00,1,NULL,NULL
910214596,10000029,4,2023-02-20 02:35:00,15,NULL,NULL
910214597,10000029,5,2023-02-20 02:35:00,1,NULL,NULL
910214598,10000029,6,2023-02-20 02:35:00,0,NULL,NULL
910219538,10000029,3,2023-02-20 02:40:00,0,NULL,NULL
910219539,10000029,4,2023-02-20 02:40:00,16,NULL,NULL
910219540,10000029,5,2023-02-20 02:40:00,2,NULL,NULL
910219541,10000029,6,2023-02-20 02:40:00,0,NULL,NULL
910221301,10000029,3,2023-02-20 02:45:00,0,NULL,NULL
910221302,10000029,4,2023-02-20 02:45:00,14,NULL,NULL
910221303,10000029,5,2023-02-20 02:45:00,3,NULL,NULL
910221304,10000029,6,2023-02-20 02:45:00,0,NULL,NULL
910225932,10000029,3,2023-02-20 02:50:00,2,NULL,NULL
910227798,10000029,4,2023-02-20 02:50:00,12,NULL,NULL
910227799,10000029,5,2023-02-20 02:50:00,7,NULL,NULL
910227800,10000029,6,2023-02-20 02:50:00,2,NULL,NULL
910234532,10000029,3,2023-02-20 02:55:00,1,NULL,NULL
910234533,10000029,4,2023-02-20 02:55:00,9,NULL,NULL
910234534,10000029,5,2023-02-20 02:55:00,0,NULL,NULL
910234535,10000029,6,2023-02-20 02:55:00,0,NULL,NULL
910237278,10000029,3,2023-02-20 03:00:00,1,NULL,NULL
910237279,10000029,4,2023-02-20 03:00:00,7,NULL,NULL
910237280,10000029,5,2023-02-20 03:00:00,1,NULL,NULL
910237281,10000029,6,2023-02-20 03:00:00,0,NULL,NULL
910239565,10000029,3,2023-02-20 03:05:00,0,NULL,NULL
910239566,10000029,4,2023-02-20 03:05:00,5,NULL,NULL
910239567,10000029,5,2023-02-20 03:05:00,2,NULL,NULL
910239568,10000029,6,2023-02-20 03:05:00,0,NULL,NULL
910243424,10000029,3,2023-02-20 03:10:00,0,NULL,NULL
910243425,10000029,4,2023-02-20 03:10:00,11,NULL,NULL
910243426,10000029,5,2023-02-20 03:10:00,2,NULL,NULL
910243427,10000029,6,2023-02-20 03:10:00,0,NULL,NULL
910245345,10000029,3,2023-02-20 03:15:00,0,NULL,NULL
910245346,10000029,4,2023-02-20 03:15:00,11,NULL,NULL
910245347,10000029,5,2023-02-20 03:15:00,3,NULL,NULL
910245348,10000029,6,2023-02-20 03:15:00,0,NULL,NULL
910251591,10000029,3,2023-02-20 03:20:00,0,NULL,NULL
910251592,10000029,4,2023-02-20 03:20:00,13,NULL,NULL
910251593,10000029,5,2023-02-20 03:20:00,2,NULL,NULL
910251594,10000029,6,2023-02-20 03:20:00,0,NULL,NULL
910253528,10000029,3,2023-02-20 03:25:00,0,NULL,NULL
910253529,10000029,4,2023-02-20 03:25:00,15,NULL,NULL
910253530,10000029,5,2023-02-20 03:25:00,0,NULL,NULL
910253531,10000029,6,2023-02-20 03:25:00,1,NULL,NULL
910257621,10000029,3,2023-02-20 03:30:00,0,NULL,NULL
910257622,10000029,4,2023-02-20 03:30:00,10,NULL,NULL
910257623,10000029,5,2023-02-20 03:30:00,2,NULL,NULL
910257624,10000029,6,2023-02-20 03:30:00,0,NULL,NULL
910260415,10000029,3,2023-02-20 03:35:00,1,NULL,NULL
910260416,10000029,4,2023-02-20 03:35:00,9,NULL,NULL
910260417,10000029,5,2023-02-20 03:35:00,2,NULL,NULL
910260418,10000029,6,2023-02-20 03:35:00,0,NULL,NULL
910264091,10000029,3,2023-02-20 03:40:00,0,NULL,NULL
910264092,10000029,4,2023-02-20 03:40:00,9,NULL,NULL
910264093,10000029,5,2023-02-20 03:40:00,4,NULL,NULL
910264094,10000029,6,2023-02-20 03:40:00,0,NULL,NULL
910266465,10000029,3,2023-02-20 03:45:00,0,NULL,NULL
910266466,10000029,4,2023-02-20 03:45:00,10,NULL,NULL
910266467,10000029,5,2023-02-20 03:45:00,5,NULL,NULL
910266468,10000029,6,2023-02-20 03:45:00,1,NULL,NULL
910270876,10000029,3,2023-02-20 03:50:00,0,NULL,NULL
910270877,10000029,4,2023-02-20 03:50:00,18,NULL,NULL
910270878,10000029,5,2023-02-20 03:50:00,3,NULL,NULL
910270879,10000029,6,2023-02-20 03:50:00,0,NULL,NULL
910273517,10000029,3,2023-02-20 03:55:00,0,NULL,NULL
910273518,10000029,4,2023-02-20 03:55:00,13,NULL,NULL
910273519,10000029,5,2023-02-20 03:55:00,3,NULL,NULL
910273520,10000029,6,2023-02-20 03:55:00,0,NULL,NULL
910276557,10000029,3,2023-02-20 04:00:00,0,NULL,NULL
910276558,10000029,4,2023-02-20 04:00:00,10,NULL,NULL
910276559,10000029,5,2023-02-20 04:00:00,3,NULL,NULL
910276560,10000029,6,2023-02-20 04:00:00,0,NULL,NULL
910279452,10000029,3,2023-02-20 04:05:00,0,NULL,NULL
910279453,10000029,4,2023-02-20 04:05:00,14,NULL,NULL
910279454,10000029,5,2023-02-20 04:05:00,2,NULL,NULL
910279455,10000029,6,2023-02-20 04:05:00,0,NULL,NULL
910282746,10000029,3,2023-02-20 04:10:00,0,NULL,NULL
910282747,10000029,4,2023-02-20 04:10:00,15,NULL,NULL
910282748,10000029,5,2023-02-20 04:10:00,6,NULL,NULL
910282749,10000029,6,2023-02-20 04:10:00,0,NULL,NULL
910284474,10000029,3,2023-02-20 04:15:00,0,NULL,NULL
910284475,10000029,4,2023-02-20 04:15:00,11,NULL,NULL
910284476,10000029,5,2023-02-20 04:15:00,8,NULL,NULL
910284477,10000029,6,2023-02-20 04:15:00,0,NULL,NULL
910288359,10000029,3,2023-02-20 04:20:00,2,NULL,NULL
910288360,10000029,4,2023-02-20 04:20:00,14,NULL,NULL
910288361,10000029,5,2023-02-20 04:20:00,5,NULL,NULL
910288362,10000029,6,2023-02-20 04:20:00,0,NULL,NULL
910291092,10000029,3,2023-02-20 04:25:00,0,NULL,NULL
910291093,10000029,4,2023-02-20 04:25:00,15,NULL,NULL
910291094,10000029,5,2023-02-20 04:25:00,6,NULL,NULL
910291095,10000029,6,2023-02-20 04:25:00,0,NULL,NULL
910294264,10000029,3,2023-02-20 04:30:00,0,NULL,NULL
910294265,10000029,4,2023-02-20 04:30:00,17,NULL,NULL
910294266,10000029,5,2023-02-20 04:30:00,3,NULL,NULL
910294267,10000029,6,2023-02-20 04:30:00,0,NULL,NULL
910296757,10000029,3,2023-02-20 04:35:00,0,NULL,NULL
910296758,10000029,4,2023-02-20 04:35:00,18,NULL,NULL
910296759,10000029,5,2023-02-20 04:35:00,7,NULL,NULL
910296760,10000029,6,2023-02-20 04:35:00,0,NULL,NULL
910300739,10000029,3,2023-02-20 04:40:00,0,NULL,NULL
910300740,10000029,4,2023-02-20 04:40:00,21,NULL,NULL
910300741,10000029,5,2023-02-20 04:40:00,7,NULL,NULL
910300742,10000029,6,2023-02-20 04:40:00,1,NULL,NULL
910302740,10000029,3,2023-02-20 04:45:00,0,NULL,NULL
910302741,10000029,4,2023-02-20 04:45:00,22,NULL,NULL
910302742,10000029,5,2023-02-20 04:45:00,3,NULL,NULL
910302743,10000029,6,2023-02-20 04:45:00,0,NULL,NULL
910306288,10000029,6,2023-02-20 04:50:00,0,NULL,NULL
910308778,10000029,3,2023-02-20 04:50:00,0,NULL,NULL
910308779,10000029,4,2023-02-20 04:50:00,23,NULL,NULL
910308780,10000029,5,2023-02-20 04:50:00,0,NULL,NULL
910317464,10000029,3,2023-02-20 04:55:00,1,NULL,NULL
910317465,10000029,4,2023-02-20 04:55:00,29,NULL,NULL
910317466,10000029,5,2023-02-20 04:55:00,3,NULL,NULL
910317467,10000029,6,2023-02-20 04:55:00,0,NULL,NULL
910320378,10000029,3,2023-02-20 05:00:00,1,NULL,NULL
910320379,10000029,4,2023-02-20 05:00:00,16,NULL,NULL
910320380,10000029,5,2023-02-20 05:00:00,2,NULL,NULL
910320381,10000029,6,2023-02-20 05:00:00,1,NULL,NULL
910324085,10000029,3,2023-02-20 05:05:00,0,NULL,NULL
910324086,10000029,4,2023-02-20 05:05:00,22,NULL,NULL
910324087,10000029,5,2023-02-20 05:05:00,2,NULL,NULL
910324088,10000029,6,2023-02-20 05:05:00,0,NULL,NULL
910327668,10000029,3,2023-02-20 05:10:00,0,NULL,NULL
910327669,10000029,4,2023-02-20 05:10:00,24,NULL,NULL
910327670,10000029,5,2023-02-20 05:10:00,2,NULL,NULL
910327671,10000029,6,2023-02-20 05:10:00,1,NULL,NULL
910334004,10000029,3,2023-02-20 05:15:00,0,NULL,NULL
910334005,10000029,4,2023-02-20 05:15:00,29,NULL,NULL
910334006,10000029,5,2023-02-20 05:15:00,9,NULL,NULL
910334007,10000029,6,2023-02-20 05:15:00,1,NULL,NULL
910337038,10000029,3,2023-02-20 05:20:00,0,NULL,NULL
910337039,10000029,4,2023-02-20 05:20:00,28,NULL,NULL
910337040,10000029,5,2023-02-20 05:20:00,7,NULL,NULL
910337041,10000029,6,2023-02-20 05:20:00,1,NULL,NULL
910340303,10000029,3,2023-02-20 05:25:00,0,NULL,NULL
910340304,10000029,4,2023-02-20 05:25:00,25,NULL,NULL
910340305,10000029,5,2023-02-20 05:25:00,16,NULL,NULL
910340306,10000029,6,2023-02-20 05:25:00,1,NULL,NULL
910343549,10000029,3,2023-02-20 05:30:00,0,NULL,NULL
910343550,10000029,4,2023-02-20 05:30:00,24,NULL,NULL
910343551,10000029,5,2023-02-20 05:30:00,9,NULL,NULL
910343552,10000029,6,2023-02-20 05:30:00,2,NULL,NULL
910347056,10000029,3,2023-02-20 05:35:00,0,NULL,NULL
910347057,10000029,4,2023-02-20 05:35:00,28,NULL,NULL
910347058,10000029,5,2023-02-20 05:35:00,12,NULL,NULL
910347059,10000029,6,2023-02-20 05:35:00,0,NULL,NULL
910350818,10000029,3,2023-02-20 05:40:00,0,NULL,NULL
910350819,10000029,4,2023-02-20 05:40:00,34,NULL,NULL
910350820,10000029,5,2023-02-20 05:40:00,4,NULL,NULL
910350821,10000029,6,2023-02-20 05:40:00,3,NULL,NULL
910353390,10000029,3,2023-02-20 05:45:00,1,NULL,NULL
910353391,10000029,4,2023-02-20 05:45:00,40,NULL,NULL
910353392,10000029,5,2023-02-20 05:45:00,9,NULL,NULL
910353393,10000029,6,2023-02-20 05:45:00,3,NULL,NULL
910358795,10000029,3,2023-02-20 05:50:00,0,NULL,NULL
910358796,10000029,4,2023-02-20 05:50:00,36,NULL,NULL
910358797,10000029,5,2023-02-20 05:50:00,9,NULL,NULL
910358798,10000029,6,2023-02-20 05:50:00,3,NULL,NULL
910362117,10000029,3,2023-02-20 05:55:00,1,NULL,NULL
910362118,10000029,4,2023-02-20 05:55:00,39,NULL,NULL
910362119,10000029,5,2023-02-20 05:55:00,9,NULL,NULL
910362120,10000029,6,2023-02-20 05:55:00,3,NULL,NULL
910365402,10000029,3,2023-02-20 06:00:00,0,NULL,NULL
910365403,10000029,4,2023-02-20 06:00:00,33,NULL,NULL
910365404,10000029,5,2023-02-20 06:00:00,8,NULL,NULL
910365405,10000029,6,2023-02-20 06:00:00,3,NULL,NULL
910368680,10000029,3,2023-02-20 06:05:00,0,NULL,NULL
910368681,10000029,4,2023-02-20 06:05:00,42,NULL,NULL
910368682,10000029,5,2023-02-20 06:05:00,9,NULL,NULL
910368683,10000029,6,2023-02-20 06:05:00,4,NULL,NULL
910373525,10000029,3,2023-02-20 06:10:00,0,NULL,NULL
910373526,10000029,4,2023-02-20 06:10:00,49,NULL,NULL
910373527,10000029,5,2023-02-20 06:10:00,18,NULL,NULL
910373528,10000029,6,2023-02-20 06:10:00,2,NULL,NULL
910376055,10000029,3,2023-02-20 06:15:00,0,NULL,NULL
910376056,10000029,4,2023-02-20 06:15:00,41,NULL,NULL
910376057,10000029,5,2023-02-20 06:15:00,22,NULL,NULL
910376058,10000029,6,2023-02-20 06:15:00,2,NULL,NULL
910380554,10000029,3,2023-02-20 06:20:00,1,NULL,NULL
910380555,10000029,4,2023-02-20 06:20:00,52,NULL,NULL
910380556,10000029,5,2023-02-20 06:20:00,12,NULL,NULL
910380557,10000029,6,2023-02-20 06:20:00,7,NULL,NULL
910384291,10000029,3,2023-02-20 06:25:00,0,NULL,NULL
910384292,10000029,4,2023-02-20 06:25:00,49,NULL,NULL
910384293,10000029,5,2023-02-20 06:25:00,7,NULL,NULL
910384294,10000029,6,2023-02-20 06:25:00,6,NULL,NULL
910388930,10000029,3,2023-02-20 06:30:00,0,NULL,NULL
910388931,10000029,4,2023-02-20 06:30:00,59,NULL,NULL
910388932,10000029,5,2023-02-20 06:30:00,17,NULL,NULL
910388933,10000029,6,2023-02-20 06:30:00,3,NULL,NULL
910391959,10000029,3,2023-02-20 06:35:00,0,NULL,NULL
910391960,10000029,4,2023-02-20 06:35:00,69,NULL,NULL
910391961,10000029,5,2023-02-20 06:35:00,20,NULL,NULL
910391962,10000029,6,2023-02-20 06:35:00,4,NULL,NULL
910397165,10000029,3,2023-02-20 06:40:00,0,NULL,NULL
910397166,10000029,4,2023-02-20 06:40:00,77,NULL,NULL
910397167,10000029,5,2023-02-20 06:40:00,16,NULL,NULL
910397168,10000029,6,2023-02-20 06:40:00,4,NULL,NULL
910401414,10000029,3,2023-02-20 06:45:00,0,NULL,NULL
910401415,10000029,4,2023-02-20 06:45:00,76,NULL,NULL
910401416,10000029,5,2023-02-20 06:45:00,19,NULL,NULL
910401417,10000029,6,2023-02-20 06:45:00,6,NULL,NULL
910405953,10000029,5,2023-02-20 06:50:00,15,NULL,NULL
910410090,10000029,4,2023-02-20 06:50:00,83,NULL,NULL
910410091,10000029,6,2023-02-20 06:50:00,3,NULL,NULL
910412231,10000029,3,2023-02-20 06:50:00,0,NULL,NULL
910415940,10000029,3,2023-02-20 06:55:00,1,NULL,NULL
910415941,10000029,4,2023-02-20 06:55:00,94,NULL,NULL
910415942,10000029,5,2023-02-20 06:55:00,9,NULL,NULL
910415943,10000029,6,2023-02-20 06:55:00,4,NULL,NULL
910420917,10000029,3,2023-02-20 07:00:00,0,NULL,NULL
910420918,10000029,4,2023-02-20 07:00:00,65,NULL,NULL
910420919,10000029,5,2023-02-20 07:00:00,21,NULL,NULL
910420920,10000029,6,2023-02-20 07:00:00,4,NULL,NULL
910425229,10000029,3,2023-02-20 07:05:00,0,NULL,NULL
910425230,10000029,4,2023-02-20 07:05:00,90,NULL,NULL
910425231,10000029,5,2023-02-20 07:05:00,18,NULL,NULL
910425232,10000029,6,2023-02-20 07:05:00,2,NULL,NULL
910429674,10000029,3,2023-02-20 07:10:00,2,NULL,NULL
894180300,10000029,3,2023-02-11 09:15:00,9,NULL,NULL
894180301,10000029,4,2023-02-11 09:15:00,160,NULL,NULL
894180302,10000029,5,2023-02-11 09:15:00,6,NULL,NULL
894180303,10000029,6,2023-02-11 09:15:00,3,NULL,NULL
894186162,10000029,3,2023-02-11 09:20:00,4,NULL,NULL
894186163,10000029,4,2023-02-11 09:20:00,197,NULL,NULL
894186164,10000029,5,2023-02-11 09:20:00,8,NULL,NULL
894186166,10000029,6,2023-02-11 09:20:00,0,NULL,NULL
894190638,10000029,3,2023-02-11 09:25:00,1,NULL,NULL
894190639,10000029,4,2023-02-11 09:25:00,212,NULL,NULL
894190640,10000029,5,2023-02-11 09:25:00,7,NULL,NULL
894190641,10000029,6,2023-02-11 09:25:00,4,NULL,NULL
894196634,10000029,3,2023-02-11 09:30:00,5,NULL,NULL
894196635,10000029,4,2023-02-11 09:30:00,196,NULL,NULL
894196636,10000029,5,2023-02-11 09:30:00,11,NULL,NULL
894196637,10000029,6,2023-02-11 09:30:00,3,NULL,NULL
894199290,10000029,3,2023-02-11 09:35:00,2,NULL,NULL
