K-Means Algorithm - flux_and_velocity
Silhouette score,Calinski-Harabaz Index,Davies-Bouldin Index
0.3679103656281905,2306.9897901583763,0.7955250035575434
K-Means Algorithm - time_and_flux
Silhouette score,Calinski-Harabaz Index,Davies-Bouldin Index
0.45242423088151057,3159.913718638084,0.7017977190578951
K-Means Algorithm - time_flux_and_velocity
Silhouette score,Calinski-Harabaz Index,Davies-Bouldin Index
0.2801974821310065,1613.2008258781314,0.9971704250000961
TimeSeries K-Means algorithm with Dynamic Time Warping - time_and_flux
Silhouette score,Calinski-Harabaz Index,Davies-Bouldin Index
0.44084947511907324,2146.8249361342287,0.8327341966429502
TimeSeries K-Means algorithm with Dynamic Time Warping - time_flux_and_velocity
Silhouette score,Calinski-Harabaz Index,Davies-Bouldin Index
0.33659794132876997,1939.1535553334527,0.9387138635054529
Gaussian Mixture Model - flux_and_velocity
Silhouette score,Calinski-Harabaz Index,Davies-Bouldin Index
0.058140220431554666,266.8947390192,2.940424344874485
Gaussian Mixture Model - time_and_flux
Silhouette score,Calinski-Harabaz Index,Davies-Bouldin Index
0.33077769346867386,1025.9507001536492,0.8797874306290911
Gaussian Mixture Model - time_flux_and_velocity
Silhouette score,Calinski-Harabaz Index,Davies-Bouldin Index
0.012895296399385728,249.00133902920408,4.212109902210057
